Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 21-AGO-25
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;20;Abitazioni civili;OTTIMO; ;3200;4000;L;10,1;12,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;20;Abitazioni civili;NORMALE;P;2000;2650;L;7,1;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;21;Abitazioni di tipo economico;OTTIMO; ;3100;3700;L;9,6;12,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;21;Abitazioni di tipo economico;NORMALE;P;2000;2500;L;7;8,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;21;Abitazioni di tipo economico;SCADENTE; ;1050;1350;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;13;Box;NORMALE;P;1400;2100;L;6,1;8,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;14;Posti auto coperti;NORMALE;P;760;950;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;15;Posti auto scoperti;NORMALE;P;570;660;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;5;Negozi;OTTIMO; ;2700;3800;L;19,1;24;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;5;Negozi;NORMALE;P;1250;1600;L;8,7;12,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;6;Uffici;OTTIMO; ;1850;2400;L;8,9;12,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;B;B1;PV00000707;6;Uffici;NORMALE;P;1200;1650;L;6;9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;20;Abitazioni civili;OTTIMO; ;2650;3600;L;9;11;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;20;Abitazioni civili;NORMALE;P;1750;2200;L;6,4;8,1;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;21;Abitazioni di tipo economico;OTTIMO; ;2250;2750;L;10;12,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;21;Abitazioni di tipo economico;NORMALE;P;1600;1800;L;6,5;8,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;21;Abitazioni di tipo economico;SCADENTE; ;900;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;13;Box;NORMALE;P;1200;1700;L;5,4;7,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;14;Posti auto coperti;NORMALE;P;710;900;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;15;Posti auto scoperti;NORMALE;P;520;610;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;5;Negozi;SCADENTE; ;560;900;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;5;Negozi;OTTIMO; ;2550;2750;L;13,4;20;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;5;Negozi;NORMALE;P;1200;1650;L;8,9;12;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;6;Uffici;NORMALE;P;800;1200;L;6;7,9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C1;PV00000709;6;Uffici;OTTIMO; ;2000;2700;L;8;11;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;20;Abitazioni civili;OTTIMO; ;2500;3000;L;5,9;7,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;20;Abitazioni civili;NORMALE;P;1600;2100;L;4,7;5,6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;21;Abitazioni di tipo economico;OTTIMO; ;2000;2700;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;21;Abitazioni di tipo economico;NORMALE;P;1400;1700;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;21;Abitazioni di tipo economico;SCADENTE; ;760;1000;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;13;Box;NORMALE;P;910;1200;L;3,9;5,4;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;1;Ville e Villini;OTTIMO; ;1850;2400;L;7,8;8,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;1;Ville e Villini;NORMALE;P;1650;1800;L;5,8;7,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;5;Negozi;NORMALE;P;920;1450;L;5,1;7,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;5;Negozi;OTTIMO; ;1400;1850;L;7,1;9,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;6;Uffici;NORMALE;P;970;1300;L;5,1;6,6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;C;C2;PV00000710;6;Uffici;OTTIMO; ;1300;1800;L;6,6;9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;20;Abitazioni civili;NORMALE;P;1350;1950;L;5;5,9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;20;Abitazioni civili;OTTIMO; ;2250;2950;L;6,3;7,6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;21;Abitazioni di tipo economico;NORMALE;P;1250;1500;L;6,7;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;21;Abitazioni di tipo economico;OTTIMO; ;1850;2400;L;8,7;11;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;13;Box;NORMALE;P;710;970;L;2,9;4,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;1;Ville e Villini;OTTIMO; ;2100;2400;L;6,6;7,9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;1;Ville e Villini;NORMALE;P;1650;1900;L;5,4;6,6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;5;Negozi;OTTIMO; ;1300;1750;L;6,6;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;5;Negozi;NORMALE;P;860;1200;L;4,5;6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;6;Uffici;NORMALE;P;900;1150;L;4,5;6,1;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;6;Uffici;OTTIMO; ;1300;1800;L;6,6;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;8;Capannoni industriali;OTTIMO; ;610;780;L;3,9;5,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D1;PV00000717;8;Capannoni industriali;NORMALE;P;470;600;L;2,9;4,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;20;Abitazioni civili;OTTIMO; ;2800;3100;L;8,5;10,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;20;Abitazioni civili;NORMALE;P;1400;1850;L;4,5;7,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;21;Abitazioni di tipo economico;OTTIMO; ;;;;8,6;11;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;21;Abitazioni di tipo economico;SCADENTE; ;650;840;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;21;Abitazioni di tipo economico;NORMALE;P;1150;1550;L;5,6;8,1;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;13;Box;NORMALE;P;810;1100;L;3,3;4,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;1;Ville e Villini;NORMALE;P;1650;1800;L;6,2;8,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;1;Ville e Villini;OTTIMO; ;2200;2300;L;8,3;9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;5;Negozi;OTTIMO; ;1400;1650;L;7,1;8,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;5;Negozi;NORMALE;P;750;1100;L;4,5;6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;6;Uffici;NORMALE;P;1250;1600;L;7,6;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;6;Uffici;OTTIMO; ;1700;2100;L;8,5;10,4;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;8;Capannoni industriali;OTTIMO; ;660;790;L;4,2;5,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D2;PV00000714;8;Capannoni industriali;NORMALE;P;470;600;L;2,9;4,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;20;Abitazioni civili;OTTIMO; ;1700;2200;L;5,6;6,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;20;Abitazioni civili;NORMALE;P;1200;1550;L;4,5;5,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;21;Abitazioni di tipo economico;OTTIMO;P;1700;2200;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;21;Abitazioni di tipo economico;SCADENTE; ;430;700;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;21;Abitazioni di tipo economico;NORMALE; ;940;1250;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;13;Box;NORMALE;P;810;1100;L;3,3;4,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;1;Ville e Villini;NORMALE;P;1450;1800;L;5,8;7,1;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;1;Ville e Villini;OTTIMO; ;1950;2200;L;6,6;7,7;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;5;Negozi;OTTIMO; ;1300;1500;L;6,6;8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;5;Negozi;NORMALE;P;920;1100;L;5,1;6,6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;6;Uffici;NORMALE;P;890;1300;L;5,4;7,5;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;6;Uffici;OTTIMO; ;1600;1800;L;8;9;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;8;Capannoni industriali;OTTIMO; ;660;790;L;4,2;5,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;D;D3;PV00000711;8;Capannoni industriali;NORMALE;P;470;600;L;2,9;4,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;20;Abitazioni civili;OTTIMO; ;1900;2400;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;20;Abitazioni civili;NORMALE;P;1100;1250;L;4;4,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;21;Abitazioni di tipo economico;NORMALE; ;910;1450;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;21;Abitazioni di tipo economico;OTTIMO;P;1800;2300;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;13;Box;NORMALE;P;600;810;L;2,5;3,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;1;Ville e Villini;OTTIMO; ;1350;1700;L;6,1;6,3;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;1;Ville e Villini;NORMALE;P;1150;1200;L;4,3;5,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;8;Capannoni industriali;NORMALE;P;470;600;L;2,9;4,2;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;E;E1;PV00000780;8;Capannoni industriali;OTTIMO; ;610;830;L;3,9;5,8;L;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;R;R1;PV00001368;21;Abitazioni di tipo economico;OTTIMO; ;1900;2700;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;R;R1;PV00001368;21;Abitazioni di tipo economico;NORMALE;P;750;990;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;R;R1;PV00001368;1;Ville e Villini;NORMALE;P;1550;1750;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;R;R1;PV00001368;1;Ville e Villini;OTTIMO; ;1950;2300;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018110;C7AA; ;G388;PAVIA;R;R1;PV00001368;8;Capannoni industriali;NORMALE;P;300;395;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;B;B1;PV00000050;20;Abitazioni civili;NORMALE;P;770;870;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;B;B1;PV00000050;20;Abitazioni civili;OTTIMO; ;1100;1200;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;B;B1;PV00000050;13;Box;NORMALE;P;370;520;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;R;R1;PV00001910;1;Ville e Villini;NORMALE;P;750;850;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;R;R1;PV00001910;1;Ville e Villini;OTTIMO; ;930;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018001;C7AB; ;A118;ALAGNA;R;R1;PV00001910;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;B;B1;PV00000052;20;Abitazioni civili;NORMALE;P;720;760;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;B;B1;PV00000052;20;Abitazioni civili;OTTIMO; ;860;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;B;B1;PV00000052;13;Box;NORMALE;P;425;510;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;R;R1;PV00001488;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;R;R1;PV00001488;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018002;C7AC; ;A134;ALBAREDO ARNABOLDI;R;R1;PV00001488;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;B;B1;PV00000054;20;Abitazioni civili;NORMALE;P;770;870;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;B;B1;PV00000054;20;Abitazioni civili;OTTIMO; ;870;940;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;B;B1;PV00000054;13;Box;NORMALE;P;360;510;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;R;R1;PV00001351;1;Ville e Villini;NORMALE;P;750;850;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;R;R1;PV00001351;1;Ville e Villini;OTTIMO; ;930;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018003;C7AD; ;A171;ALBONESE;R;R1;PV00001351;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;20;Abitazioni civili;NORMALE;P;840;960;L;2,2;2,4;L;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;20;Abitazioni civili;OTTIMO; ;1100;1200;L;2,5;2,6;L;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;13;Box;NORMALE;P;440;580;L;1,3;1,6;L;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;1;Ville e Villini;OTTIMO; ;1200;1400;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;1;Ville e Villini;NORMALE;P;890;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;5;Negozi;NORMALE;P;660;730;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;B;B1;PV00000688;5;Negozi;OTTIMO; ;790;980;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;R;R1;PV00001390;1;Ville e Villini;NORMALE;P;770;870;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;R;R1;PV00001390;1;Ville e Villini;OTTIMO; ;950;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018004;C7AE; ;A175;ALBUZZANO;R;R1;PV00001390;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018005;C7AF; ;A387;ARENA PO;B;B1;PV00000067;20;Abitazioni civili;NORMALE;P;810;1100;L;1,9;2,2;L;
NORD-OVEST;LOMBARDIA;PV;3018005;C7AF; ;A387;ARENA PO;B;B1;PV00000067;13;Box;NORMALE;P;425;520;L;1,5;1,8;L;
NORD-OVEST;LOMBARDIA;PV;3018005;C7AF; ;A387;ARENA PO;R;R1;PV00001514;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018005;C7AF; ;A387;ARENA PO;R;R1;PV00001514;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018005;C7AF; ;A387;ARENA PO;R;R1;PV00001514;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;B;B1;PV00000069;20;Abitazioni civili;NORMALE;P;780;920;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;B;B1;PV00000069;20;Abitazioni civili;OTTIMO; ;950;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;B;B1;PV00000069;13;Box;NORMALE;P;480;670;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;R;R1;PV00001515;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;R;R1;PV00001515;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018006;C7AH; ;A538;BADIA PAVESE;R;R1;PV00001515;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;B;B1;PV00000071;20;Abitazioni civili;NORMALE;P;720;760;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;B;B1;PV00000071;20;Abitazioni civili;OTTIMO; ;760;930;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;B;B1;PV00000071;13;Box;NORMALE;P;385;425;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;B;B1;PV00000071;5;Negozi;NORMALE;P;710;850;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;R;R1;PV00001110;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018007;C7AI; ;A550;BAGNARIA;R;R1;PV00001110;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;B;B1;PV00000073;20;Abitazioni civili;NORMALE;P;760;900;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;B;B1;PV00000073;20;Abitazioni civili;OTTIMO; ;950;1200;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;B;B1;PV00000073;13;Box;NORMALE;P;470;610;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;R;R1;PV00001489;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;R;R1;PV00001489;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018008;C7AJ; ;A634;BARBIANELLO;R;R1;PV00001489;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;B;B1;PV00000075;20;Abitazioni civili;NORMALE;P;790;950;L;2;2,4;L;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;B;B1;PV00000075;20;Abitazioni civili;OTTIMO; ;1100;1200;L;2,6;3;L;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;B;B1;PV00000075;13;Box;NORMALE;P;480;620;L;1,5;1,8;L;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;B;B1;PV00000075;5;Negozi;NORMALE;P;870;1200;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;R;R1;PV00001391;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;R;R1;PV00001391;1;Ville e Villini;OTTIMO; ;940;1200;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018009;C7AL; ;A690;BASCAPE;R;R1;PV00001391;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;B;B1;PV00000079;20;Abitazioni civili;NORMALE;P;740;810;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;B;B1;PV00000079;20;Abitazioni civili;OTTIMO; ;900;950;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;B;B1;PV00000079;13;Box;NORMALE;P;520;610;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;R;R1;PV00001491;1;Ville e Villini;NORMALE;P;760;860;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;R;R1;PV00001491;1;Ville e Villini;OTTIMO; ;940;1100;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018011;C7AP; ;A712;BASTIDA PANCARANA;R;R1;PV00001491;8;Capannoni industriali;NORMALE;P;245;325;L;;;;
NORD-OVEST;LOMBARDIA;PV;3018012;C7AQ; ;A718;BATTUDA;B;B1;PV00000081;20;Abitazioni civili;NORMALE;P;890;980;L;2,2;2,4;L;
NORD-OVEST;LOMBARDIA;PV;3018012;C7AQ; ;A718;BATTUDA;B;B1;PV00000081;20;Abitazioni civili;OTTIMO; ;1100;1200;L;2,5;2,9;L;
NORD-OVEST;LOMBARDIA;PV;3018012;C7AQ; ;A718;BATTUDA;B;B1;PV00000081;13;Box;NORMALE;P;580;680;L;1,5;1,8;L;
NORD-OVEST;LOMBARDIA;PV;3018012;C7AQ; ;A718;BATTUDA;B;B1;PV00000081;5;Negozi;NORMALE;P;870;1100;L;;;;
