Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 21-AGO-25
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;20;Abitazioni civili;NORMALE;P;2700;3800;L;12;15,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;20;Abitazioni civili;OTTIMO; ;3300;4800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;19;Abitazioni signorili;NORMALE;P;2800;4000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;19;Abitazioni signorili;OTTIMO; ;3800;5200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;13;Box;NORMALE;P;2600;3900;L;10,7;14,8;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;5;Negozi;OTTIMO;P;8000;14000;L;32;64;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;5;Negozi;SCADENTE; ;2000;2500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;5;Negozi;NORMALE; ;2700;5000;L;15;25;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;6;Uffici;NORMALE;P;1800;2600;L;7,5;14;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B1;CO00000043;6;Uffici;OTTIMO; ;2600;3500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;20;Abitazioni civili;OTTIMO; ;3200;4200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;20;Abitazioni civili;NORMALE;P;2500;3300;L;10,5;14,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;21;Abitazioni di tipo economico;NORMALE;P;1600;2400;L;7,5;10,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;13;Box;NORMALE;P;2000;3000;L;7;10,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;9;Magazzini;NORMALE;P;800;1500;L;3,7;7,3;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;5;Negozi;SCADENTE; ;900;1300;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;5;Negozi;OTTIMO; ;2500;3500;L;18;30;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;5;Negozi;NORMALE;P;1500;2500;L;10;18;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;6;Uffici;NORMALE;P;1500;2400;L;7;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B2;CO00002655;10;Laboratori;NORMALE;P;1000;1800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;20;Abitazioni civili;NORMALE;P;2000;3000;L;8;12;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;20;Abitazioni civili;OTTIMO; ;3000;4000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;19;Abitazioni signorili;OTTIMO; ;3400;4800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;19;Abitazioni signorili;NORMALE;P;2300;3200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;13;Box;NORMALE;P;1600;2400;L;4;5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;1;Ville e Villini;OTTIMO; ;4500;5300;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;1;Ville e Villini;NORMALE;P;3200;4500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;5;Negozi;NORMALE;P;1500;2500;L;6;11,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B4;CO00003791;6;Uffici;NORMALE;P;1500;2200;L;6,5;9,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;20;Abitazioni civili;OTTIMO; ;3500;4500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;20;Abitazioni civili;NORMALE;P;2500;3700;L;9;13;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;19;Abitazioni signorili;NORMALE;P;2500;3600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;19;Abitazioni signorili;OTTIMO; ;3500;4600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;13;Box;NORMALE;P;2000;3000;L;7;9;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;1;Ville e Villini;OTTIMO; ;4000;4700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;1;Ville e Villini;NORMALE;P;2800;3800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;5;Negozi;NORMALE;P;2000;3500;L;11,5;23;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;5;Negozi;OTTIMO; ;4500;6500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;6;Uffici;NORMALE;P;1700;2500;L;6,6;9,7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;B;B6;CO00009788;6;Uffici;OTTIMO; ;2600;3500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;20;Abitazioni civili;OTTIMO; ;2400;3500;L;6,5;8,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;20;Abitazioni civili;NORMALE;P;1600;2400;L;3,9;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;21;Abitazioni di tipo economico;NORMALE;P;900;1300;L;3,3;4,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;13;Box;NORMALE;P;1100;1650;L;3,4;5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;9;Magazzini;NORMALE;P;600;1000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C2;CO00002656;10;Laboratori;NORMALE;P;700;1200;L;3,4;6,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;20;Abitazioni civili;OTTIMO; ;2000;2700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;20;Abitazioni civili;NORMALE;P;1450;1900;L;5,8;8,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;21;Abitazioni di tipo economico;NORMALE;P;1000;1350;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;13;Box;NORMALE;P;850;1200;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;1;Ville e Villini;NORMALE;P;1400;2000;L;5;7,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;1;Ville e Villini;OTTIMO; ;2000;2800;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;9;Magazzini;NORMALE;P;500;900;L;2,3;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;5;Negozi;NORMALE;P;1200;2200;L;6;11,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;6;Uffici;NORMALE;P;1200;1800;L;4,5;6,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C3;CO00004602;10;Laboratori;NORMALE;P;700;1100;L;3;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;20;Abitazioni civili;NORMALE;P;1500;2200;L;5;7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;20;Abitazioni civili;OTTIMO; ;2200;3000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;21;Abitazioni di tipo economico;NORMALE;P;1000;1500;L;4,3;5,3;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;13;Box;NORMALE;P;1000;1400;L;3,8;5,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;1;Ville e Villini;NORMALE;P;1500;2200;L;5,5;8,2;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;1;Ville e Villini;OTTIMO; ;2400;3200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;9;Magazzini;NORMALE;P;500;900;L;2,3;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;6;Uffici;NORMALE;P;1400;2000;L;5,3;7,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C4;CO00004603;10;Laboratori;NORMALE;P;700;1100;L;3;5,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;20;Abitazioni civili;OTTIMO; ;2400;3300;L;9;12,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;20;Abitazioni civili;NORMALE;P;1900;2600;L;9;12;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;6,5;9,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;13;Box;NORMALE;P;1200;1800;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;1;Ville e Villini;NORMALE;P;1700;2300;L;7;9;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;1;Ville e Villini;OTTIMO; ;2400;3400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;9;Magazzini;NORMALE;P;600;1000;L;2,6;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;5;Negozi;NORMALE;P;1300;2400;L;7;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;6;Uffici;NORMALE;P;1500;2100;L;5,6;7,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C5;CO00009804;10;Laboratori;NORMALE;P;800;1200;L;3,4;5,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;20;Abitazioni civili;OTTIMO; ;2400;3300;L;9;12,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;20;Abitazioni civili;NORMALE;P;1700;2300;L;9;12;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;21;Abitazioni di tipo economico;NORMALE;P;1200;1800;L;6,5;9,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;13;Box;NORMALE;P;1200;1800;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;1;Ville e Villini;NORMALE;P;1700;2300;L;7;9;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;1;Ville e Villini;OTTIMO; ;2400;3400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;9;Magazzini;NORMALE;P;600;1000;L;2,6;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;5;Negozi;NORMALE;P;1300;2400;L;7;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;6;Uffici;NORMALE;P;1500;2100;L;5,6;7,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;C;C6;CO00009806;10;Laboratori;NORMALE;P;800;1200;L;3,4;5,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D1;CO00000045;20;Abitazioni civili;NORMALE;P;1500;1900;L;5,1;6,7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D1;CO00000045;13;Box;NORMALE;P;800;1200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D1;CO00000045;1;Ville e Villini;NORMALE;P;1600;2000;L;5,7;7,2;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D2;CO00002657;20;Abitazioni civili;NORMALE;P;1650;2400;L;6,5;7,7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D2;CO00002657;21;Abitazioni di tipo economico;NORMALE;P;1100;1600;L;4,5;6,7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D2;CO00002657;19;Abitazioni signorili;NORMALE;P;1800;2650;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D2;CO00002657;13;Box;NORMALE;P;1000;1500;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D2;CO00002657;1;Ville e Villini;NORMALE;P;2050;3000;L;7,7;10;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;20;Abitazioni civili;NORMALE;P;1450;1750;L;7,5;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;21;Abitazioni di tipo economico;NORMALE;P;1000;1300;L;3,5;5,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;13;Box;NORMALE;P;900;1300;L;3,3;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;1;Ville e Villini;NORMALE;P;1600;2300;L;7,5;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;9;Magazzini;NORMALE;P;600;900;L;2,7;4,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;5;Negozi;NORMALE;P;1400;2200;L;5,5;10,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;5;Negozi;SCADENTE; ;800;1400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;6;Uffici;NORMALE;P;1200;1500;L;4,7;5,9;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;8;Capannoni industriali;NORMALE;P;500;800;L;1,8;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D3;CO00002658;10;Laboratori;NORMALE;P;650;900;L;3;4,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;20;Abitazioni civili;OTTIMO; ;1900;2400;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;20;Abitazioni civili;NORMALE;P;1400;1800;L;7,5;10;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;21;Abitazioni di tipo economico;NORMALE;P;1000;1300;L;5;7;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;13;Box;NORMALE;P;850;1250;L;3,3;4,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;1;Ville e Villini;NORMALE;P;1500;2000;L;7,5;10;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;9;Magazzini;NORMALE;P;600;900;L;2,7;4,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;5;Negozi;SCADENTE; ;800;1200;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;5;Negozi;NORMALE;P;1200;2200;L;6;11;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;6;Uffici;NORMALE;P;1000;1500;L;4,7;5,9;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;8;Capannoni industriali;NORMALE;P;500;800;L;1,8;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;D;D4;CO00003982;10;Laboratori;NORMALE;P;650;900;L;2,7;4,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;20;Abitazioni civili;OTTIMO; ;1800;2600;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;20;Abitazioni civili;NORMALE;P;1250;1800;L;5,5;8,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;21;Abitazioni di tipo economico;NORMALE;P;1000;1400;L;4,4;5,4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;13;Box;NORMALE;P;700;1050;L;3;4;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;1;Ville e Villini;NORMALE;P;1400;1900;L;5,3;7,6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;9;Magazzini;NORMALE;P;600;900;L;2,7;4,1;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;5;Negozi;NORMALE;P;1000;2000;L;8;13;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;6;Uffici;NORMALE;P;1000;1500;L;4,3;6;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;8;Capannoni industriali;NORMALE;P;500;800;L;1,8;3,5;L;
NORD-OVEST;LOMBARDIA;CO;3013075;C4AA; ;C933;COMO;E;E1;CO00000005;10;Laboratori;NORMALE;P;650;900;L;2,8;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;20;Abitazioni civili;NORMALE;P;1050;1550;L;3,8;5,2;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;21;Abitazioni di tipo economico;NORMALE;P;850;1250;L;3,1;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;13;Box;NORMALE;P;830;950;L;3,6;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;1;Ville e Villini;NORMALE;P;1350;1700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;9;Magazzini;NORMALE;P;450;650;L;2;3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;5;Negozi;NORMALE;P;1100;1500;L;2,9;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;6;Uffici;NORMALE;P;1000;1300;L;3,1;4,3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;8;Capannoni industriali;NORMALE;P;400;650;L;1,7;3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;B;B1;CO00000056;10;Laboratori;NORMALE;P;360;600;L;1,6;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;20;Abitazioni civili;NORMALE;P;950;1400;L;3,4;4,7;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;21;Abitazioni di tipo economico;NORMALE;P;800;1100;L;2,9;3,7;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;13;Box;NORMALE;P;780;900;L;3,4;3,8;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;1;Ville e Villini;NORMALE;P;1250;1650;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;9;Magazzini;NORMALE;P;450;650;L;2;3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;6;Uffici;NORMALE;P;1000;1300;L;3,1;4,3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;8;Capannoni industriali;NORMALE;P;400;650;L;1,7;3;L;
NORD-OVEST;LOMBARDIA;CO;3013003;C4AH; ;A143;ALBAVILLA;D;D2;CO00004308;10;Laboratori;NORMALE;P;360;600;L;1,6;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;20;Abitazioni civili;OTTIMO; ;1600;2150;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;20;Abitazioni civili;NORMALE;P;1050;1550;L;3,8;5,2;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;21;Abitazioni di tipo economico;NORMALE;P;850;1250;L;3,1;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;13;Box;NORMALE;P;780;950;L;3,4;4,2;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;1;Ville e Villini;NORMALE;P;1250;1700;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;9;Magazzini;NORMALE;P;450;650;L;2;3;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;5;Negozi;NORMALE;P;1100;1500;L;2,9;5,8;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;6;Uffici;NORMALE;P;1000;1300;L;3,1;4,3;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;8;Capannoni industriali;NORMALE;P;400;650;L;1,7;3;L;
NORD-OVEST;LOMBARDIA;CO;3013004;C4AJ; ;A153;ALBESE CON CASSANO;B;B2;CO00004175;10;Laboratori;NORMALE;P;360;600;L;1,6;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;20;Abitazioni civili;NORMALE;P;1100;1350;L;3,5;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;13;Box;NORMALE;P;610;870;L;2,6;3,7;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;1;Ville e Villini;NORMALE;P;1050;1500;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;9;Magazzini;NORMALE;P;450;600;L;2;2,8;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;5;Negozi;NORMALE;P;900;1400;L;4;7;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;6;Uffici;NORMALE;P;1100;1350;L;3,5;4,8;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;8;Capannoni industriali;NORMALE;P;500;700;L;2,1;3,2;L;
NORD-OVEST;LOMBARDIA;CO;3013005;C4AK; ;A164;ALBIOLO;B;B2;CO00004155;10;Laboratori;NORMALE;P;500;650;L;2,1;2,9;L;
NORD-OVEST;LOMBARDIA;CO;3013006;C4AM; ;A224;ALSERIO;B;B2;CO00004264;20;Abitazioni civili;OTTIMO; ;1400;2000;L;;;;
NORD-OVEST;LOMBARDIA;CO;3013006;C4AM; ;A224;ALSERIO;B;B2;CO00004264;20;Abitazioni civili;NORMALE;P;900;1350;L;3,2;4,5;L;
NORD-OVEST;LOMBARDIA;CO;3013006;C4AM; ;A224;ALSERIO;B;B2;CO00004264;21;Abitazioni di tipo economico;NORMALE;P;750;1100;L;2,6;3,7;L;
NORD-OVEST;LOMBARDIA;CO;3013006;C4AM; ;A224;ALSERIO;B;B2;CO00004264;13;Box;NORMALE;P;700;860;L;3;3,6;L;
