Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 21-AGO-25
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;20;Abitazioni civili;NORMALE;P;1050;1450;L;4,2;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;21;Abitazioni di tipo economico;NORMALE;P;850;1050;L;3;4,2;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;13;Box;NORMALE;P;900;1100;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;1;Ville e Villini;NORMALE;P;1100;1550;L;4,4;6,4;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;9;Magazzini;NORMALE;P;470;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;5;Negozi;NORMALE;P;1000;1450;L;4,6;6,8;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;6;Uffici;NORMALE;P;1100;1450;L;4,2;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;8;Capannoni industriali;NORMALE;P;500;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097006;C4BG; ;A686;BARZANO`;B;B2;LC00002537;10;Laboratori;NORMALE;P;520;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;20;Abitazioni civili;NORMALE;P;1250;1850;L;5;7;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;21;Abitazioni di tipo economico;NORMALE;P;950;1200;L;4;5;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;13;Box;NORMALE;P;1100;1350;L;4,3;5,3;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;1;Ville e Villini;NORMALE;P;1400;2100;L;5,7;8,5;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;9;Magazzini;NORMALE;P;530;730;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;5;Negozi;NORMALE;P;1350;2000;L;5,6;8,6;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;6;Uffici;NORMALE;P;1250;1700;L;5;6,5;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;8;Capannoni industriali;NORMALE;P;480;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;B;B2;LC00002538;10;Laboratori;NORMALE;P;480;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;R;R1;LC00002973;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,6;6,6;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;R;R1;LC00002973;21;Abitazioni di tipo economico;NORMALE;P;920;1100;L;3,6;4,6;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;R;R1;LC00002973;13;Box;NORMALE;P;1000;1300;L;4,3;5,3;L;
NORD-OVEST;LOMBARDIA;LC;3097007;C4BH; ;A687;BARZIO;R;R1;LC00002973;1;Ville e Villini;NORMALE;P;1250;1800;L;5,2;7,2;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;20;Abitazioni civili;NORMALE;P;1250;1800;L;5;7,2;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;21;Abitazioni di tipo economico;NORMALE;P;900;1200;L;3,4;4,8;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;13;Box;NORMALE;P;1000;1400;L;4,3;6;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;1;Ville e Villini;NORMALE;P;1400;2000;L;5;7,4;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;9;Magazzini;NORMALE;P;450;550;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;5;Negozi;NORMALE;P;1150;1700;L;6;8;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;6;Uffici;NORMALE;P;1200;1750;L;5,2;6,4;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;8;Capannoni industriali;NORMALE;P;480;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;B;B2;LC00002539;10;Laboratori;NORMALE;P;480;680;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;20;Abitazioni civili;NORMALE;P;900;1250;L;3,4;4,6;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;21;Abitazioni di tipo economico;NORMALE;P;700;880;L;2,2;3,3;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;13;Box;NORMALE;P;700;880;L;3;4,1;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;1;Ville e Villini;NORMALE;P;1050;1350;L;3,9;5,2;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;9;Magazzini;NORMALE;P;400;570;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;5;Negozi;NORMALE;P;900;1250;L;3,7;5,2;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;6;Uffici;NORMALE;P;900;1200;L;3,3;4,5;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;8;Capannoni industriali;NORMALE;P;440;600;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;E;E1;LC00010532;10;Laboratori;NORMALE;P;440;600;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;20;Abitazioni civili;NORMALE;P;950;1400;L;3,8;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;21;Abitazioni di tipo economico;NORMALE;P;750;950;L;3;3,6;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;13;Box;NORMALE;P;750;950;L;3;4,2;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;1;Ville e Villini;NORMALE;P;1000;1500;L;4;6;L;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;9;Magazzini;NORMALE;P;350;500;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097008;C4BK; ;A745;BELLANO;R;R1;LC00002982;5;Negozi;NORMALE;P;850;1150;L;3,5;4,9;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;20;Abitazioni civili;NORMALE;P;1000;1350;L;3,9;4,8;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;21;Abitazioni di tipo economico;NORMALE;P;850;980;L;2,8;3,7;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;13;Box;NORMALE;P;880;1100;L;3,9;4,8;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;1;Ville e Villini;NORMALE;P;1150;1400;L;4,2;5,4;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;9;Magazzini;NORMALE;P;480;630;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;5;Negozi;NORMALE;P;1100;1450;L;5,4;7,5;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;6;Uffici;NORMALE;P;1050;1350;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;8;Capannoni industriali;NORMALE;P;550;740;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097009;C4CA; ;B081;BOSISIO PARINI;B;B2;LC00002540;10;Laboratori;NORMALE;P;550;740;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;20;Abitazioni civili;NORMALE;P;1050;1300;L;3,9;5;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;21;Abitazioni di tipo economico;NORMALE;P;850;1000;L;3;3,8;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;13;Box;NORMALE;P;1000;1150;L;4,3;5,2;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;1;Ville e Villini;NORMALE;P;1150;1400;L;4,5;6;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;9;Magazzini;NORMALE;P;370;445;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;5;Negozi;NORMALE;P;1150;1700;L;6,1;8,8;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;6;Uffici;NORMALE;P;1000;1300;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;8;Capannoni industriali;NORMALE;P;470;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097010;C4CJ; ;B194;BRIVIO;B;B2;LC00002541;10;Laboratori;NORMALE;P;470;680;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;20;Abitazioni civili;NORMALE;P;1000;1400;L;3,5;5;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;21;Abitazioni di tipo economico;NORMALE;P;800;1000;L;2,8;3,5;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;13;Box;NORMALE;P;800;1100;L;3,6;4,7;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;1;Ville e Villini;NORMALE;P;1100;1500;L;4;6;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;9;Magazzini;NORMALE;P;350;460;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;5;Negozi;NORMALE;P;950;1350;L;4,8;6,8;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;6;Uffici;NORMALE;P;1000;1350;L;3,5;5;L;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;8;Capannoni industriali;NORMALE;P;440;590;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097011;C4CP; ;B261;BULCIAGO;B;B2;LC00002542;10;Laboratori;NORMALE;P;440;590;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;20;Abitazioni civili;NORMALE;P;1000;1300;L;3,8;4,9;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;21;Abitazioni di tipo economico;NORMALE;P;830;980;L;2,9;3,6;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;13;Box;NORMALE;P;1000;1300;L;4,4;5,9;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;1;Ville e Villini;NORMALE;P;1050;1400;L;4,1;6;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;9;Magazzini;NORMALE;P;370;530;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;5;Negozi;NORMALE;P;1150;1350;L;6;7,4;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;5;Negozi;OTTIMO; ;1400;1700;L;7,6;8,8;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;6;Uffici;NORMALE;P;1150;1400;L;4,1;5,3;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;8;Capannoni industriali;NORMALE;P;460;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;B;B2;LC00002543;10;Laboratori;NORMALE;P;460;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;20;Abitazioni civili;NORMALE;P;1000;1300;L;3,8;4,9;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;21;Abitazioni di tipo economico;NORMALE;P;830;980;L;2,9;3,6;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;13;Box;NORMALE;P;1000;1300;L;4,4;5,9;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;1;Ville e Villini;NORMALE;P;1050;1400;L;4,1;6;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;9;Magazzini;NORMALE;P;370;530;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;5;Negozi;NORMALE;P;1150;1350;L;6;7,4;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;5;Negozi;OTTIMO; ;1400;1700;L;7,6;8,8;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;6;Uffici;NORMALE;P;1150;1400;L;4,1;5,3;L;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;8;Capannoni industriali;NORMALE;P;460;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097012;C4CX; ;B396;CALCO;E;E1;LC00003152;10;Laboratori;NORMALE;P;460;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;20;Abitazioni civili;NORMALE;P;1000;1400;L;3,7;5,4;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;21;Abitazioni di tipo economico;NORMALE;P;800;1000;L;3,2;3,7;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;13;Box;NORMALE;P;800;1100;L;3,5;4,8;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;1;Ville e Villini;NORMALE;P;1100;1500;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;9;Magazzini;NORMALE;P;400;530;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;5;Negozi;NORMALE;P;1150;1450;L;5,3;6,5;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;6;Uffici;NORMALE;P;1000;1400;L;4;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;8;Capannoni industriali;NORMALE;P;500;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;B;B2;LC00002544;10;Laboratori;NORMALE;P;500;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;R;R1;LC00002987;20;Abitazioni civili;NORMALE;P;900;1250;L;3,6;5;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;R;R1;LC00002987;21;Abitazioni di tipo economico;NORMALE;P;750;950;L;3;3,5;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;R;R1;LC00002987;13;Box;NORMALE;P;700;900;L;3;4;L;
NORD-OVEST;LOMBARDIA;LC;3097015;C4DV; ;B937;CASARGO;R;R1;LC00002987;1;Ville e Villini;NORMALE;P;1000;1400;L;4;5,4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;20;Abitazioni civili;OTTIMO; ;1500;2100;L;6,2;7,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;20;Abitazioni civili;NORMALE;P;1050;1500;L;4,2;6,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;21;Abitazioni di tipo economico;NORMALE;P;800;1050;L;3,4;4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;13;Box;NORMALE;P;850;1200;L;4;5,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;1;Ville e Villini;NORMALE;P;1150;1650;L;4,4;6,6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;9;Magazzini;NORMALE;P;460;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;5;Negozi;OTTIMO; ;1500;1800;L;7;8,6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;5;Negozi;NORMALE;P;1000;1450;L;5,1;7;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;6;Uffici;NORMALE;P;1050;1500;L;4,2;6,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;8;Capannoni industriali;NORMALE;P;480;720;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;B;B2;LC00002545;10;Laboratori;NORMALE;P;480;720;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;20;Abitazioni civili;OTTIMO; ;1600;2000;L;6,5;7,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,6;6,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;21;Abitazioni di tipo economico;NORMALE;P;850;1100;L;3,4;4,6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;13;Box;NORMALE;P;850;1250;L;4;5,4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;1;Ville e Villini;NORMALE;P;1200;1700;L;5;7;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;9;Magazzini;NORMALE;P;480;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;5;Negozi;OTTIMO; ;1400;1700;L;7,2;8,6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;5;Negozi;NORMALE;P;1000;1400;L;5,2;7;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;6;Uffici;NORMALE;P;1100;1600;L;4,6;6,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;8;Capannoni industriali;NORMALE;P;500;750;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;D;D2;LC00003122;10;Laboratori;NORMALE;P;500;750;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;20;Abitazioni civili;OTTIMO; ;1400;1900;L;6;7;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;20;Abitazioni civili;NORMALE;P;950;1400;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;21;Abitazioni di tipo economico;NORMALE;P;850;950;L;3,4;4,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;13;Box;NORMALE;P;850;1150;L;4,2;5,4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;1;Ville e Villini;NORMALE;P;1100;1650;L;4,4;6,6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;9;Magazzini;NORMALE;P;470;630;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;5;Negozi;OTTIMO; ;1400;1550;L;7,5;8,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;5;Negozi;NORMALE;P;980;1350;L;5;7,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;6;Uffici;NORMALE;P;980;1400;L;4,2;6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;8;Capannoni industriali;NORMALE;P;480;730;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;E;E1;LC00003123;10;Laboratori;NORMALE;P;480;730;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;20;Abitazioni civili;NORMALE;P;1000;1400;L;4;6;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;21;Abitazioni di tipo economico;NORMALE;P;800;1000;L;3,3;4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;13;Box;NORMALE;P;800;1100;L;4;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;1;Ville e Villini;NORMALE;P;1100;1650;L;4,6;6,4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;8;Capannoni industriali;NORMALE;P;480;660;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R2;LC00003121;10;Laboratori;NORMALE;P;480;660;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;20;Abitazioni civili;NORMALE;P;1000;1300;L;4;5,5;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;21;Abitazioni di tipo economico;NORMALE;P;800;1000;L;3,3;4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;13;Box;NORMALE;P;800;1100;L;4;5,2;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;1;Ville e Villini;NORMALE;P;1100;1600;L;4,4;6,4;L;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;8;Capannoni industriali;NORMALE;P;450;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097016;C4DX; ;B943;CASATENOVO;R;R3;LC00003120;10;Laboratori;NORMALE;P;450;650;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;20;Abitazioni civili;NORMALE;P;1000;1400;L;3,8;5;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;21;Abitazioni di tipo economico;NORMALE;P;850;1000;L;2,8;3,8;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;13;Box;NORMALE;P;800;1100;L;3,4;5;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;1;Ville e Villini;NORMALE;P;1100;1500;L;4;5,8;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;9;Magazzini;NORMALE;P;380;480;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;5;Negozi;NORMALE;P;1000;1300;L;4;6;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;6;Uffici;NORMALE;P;1000;1350;L;3,8;4,8;L;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;8;Capannoni industriali;NORMALE;P;500;700;L;;;;
NORD-OVEST;LOMBARDIA;LC;3097017;C4EF; ;B996;CASSAGO BRIANZA;B;B2;LC00002546;10;Laboratori;NORMALE;P;500;700;L;;;;
